gene_id,cosmic_gene_symbol,ensembl_gene_id,entrez_id,hgnc_id,hgnc_symbol,refseq_id,uniprot_id
SIDG39494,TRRAP,ENSG00000196367,8295.0,HGNC:12347,TRRAP,NM_003496,Q9Y4A5
SIDG39495,,,100189526.0,HGNC:35102,TRS-ACT1-1,NG_008584,
SIDG39496,,,100189352.0,HGNC:34920,TRS-AGA1-1,,
SIDG39497,,,100189382.0,HGNC:34950,TRS-AGA2-1,,
SIDG39498,,,100189077.0,HGNC:34637,TRS-AGA2-2,,
SIDG39499,,,23437.0,HGNC:16293,TRS-AGA2-3,,
SIDG39500,,,100189247.0,HGNC:34810,TRS-AGA2-4,,
SIDG39501,,,100189248.0,HGNC:34811,TRS-AGA2-5,,
SIDG39502,,,100189184.0,HGNC:34747,TRS-AGA2-6,,
SIDG39503,,,790951.0,HGNC:33201,TRS-AGA3-1,,
SIDG39504,,,100189070.0,HGNC:34629,TRS-AGA4-1,,
SIDG39505,,,100189432.0,HGNC:35001,TRS-AGA5-1,,
SIDG39506,,,100189420.0,HGNC:34989,TRS-AGA6-1,,
SIDG39507,,,100189487.0,HGNC:35060,TRS-AGA7-1,NG_008545,
SIDG39508,,,100189037.0,HGNC:34596,TRS-CGA1-1,,
SIDG39509,,,100189041.0,HGNC:34600,TRS-CGA2-1,,
SIDG39510,,,100189205.0,HGNC:34768,TRS-CGA3-1,,
SIDG39511,,,100189152.0,HGNC:34714,TRS-CGA4-1,,
SIDG39512,,,100189157.0,HGNC:34719,TRS-GCT1-1,,
SIDG39513,,,100189002.0,HGNC:34559,TRS-GCT2-1,,
SIDG39514,,,100189285.0,HGNC:34851,TRS-GCT3-1,,
SIDG39515,,,100189225.0,HGNC:34788,TRS-GCT4-1,,
SIDG39516,,,100189229.0,HGNC:34792,TRS-GCT4-2,,
SIDG39517,,,100189331.0,HGNC:34898,TRS-GCT4-3,,
SIDG39518,,,100189159.0,HGNC:34721,TRS-GCT5-1,,
SIDG39519,,,100189218.0,HGNC:34781,TRS-GCT6-1,,
SIDG39520,,,100189279.0,HGNC:34845,TRS-TGA1-1,,
SIDG39521,,,94017.0,HGNC:16292,TRS-TGA2-1,,
SIDG39522,,,100189430.0,HGNC:34999,TRS-TGA3-1,,
SIDG39523,,,23540.0,HGNC:16294,TRS-TGA4-1,,
SIDG39524,,,100189426.0,HGNC:34995,TRSUP-CTA1-1,,
SIDG39525,,,100189442.0,HGNC:35012,TRSUP-CTA2-1,NG_008498,
SIDG39526,,,100189470.0,HGNC:35043,TRSUP-CTA3-1,NG_008528,
SIDG39527,,,100189080.0,HGNC:34640,TRSUP-TTA1-1,,
SIDG39528,,,100189330.0,HGNC:34897,TRSUP-TTA2-1,,
SIDG39529,,,100189453.0,HGNC:35024,TRSUP-TTA3-1,NG_008509,
SIDG39530,,,100189187.0,HGNC:34750,TRT-AGT1-1,,
SIDG39531,,,100189222.0,HGNC:34785,TRT-AGT1-2,,
SIDG39532,,,100189006.0,HGNC:34563,TRT-AGT1-3,,
SIDG39533,,,100189319.0,HGNC:34886,TRT-AGT2-1,,
SIDG39534,,,100189340.0,HGNC:34908,TRT-AGT2-2,,
SIDG39535,,,100189433.0,HGNC:35003,TRT-AGT3-1,,
SIDG39536,,,100189374.0,HGNC:34942,TRT-AGT4-1,,
SIDG39537,,,100189438.0,HGNC:35008,TRT-AGT5-1,,
SIDG39538,,,100189143.0,HGNC:34705,TRT-AGT6-1,,
SIDG39539,,,7238.0,HGNC:12352,TRT-AGT7-1,,
SIDG39540,,,100189035.0,HGNC:34594,TRT-CGT1-1,,
SIDG39541,,,100189086.0,HGNC:34646,TRT-CGT2-1,,
SIDG39542,,,100189360.0,HGNC:34928,TRT-CGT3-1,,
SIDG39543,,,100189245.0,HGNC:34808,TRT-CGT4-1,,
SIDG39544,,,100189300.0,HGNC:34866,TRT-CGT5-1,,
SIDG39545,,,100189258.0,HGNC:34821,TRT-CGT6-1,,
SIDG39546,,,100189344.0,HGNC:34912,TRT-TGT1-1,,
SIDG39547,,,100189378.0,HGNC:34946,TRT-TGT2-1,,
SIDG39548,,,7237.0,HGNC:12351,TRT-TGT3-1,,
SIDG39549,,,100189419.0,HGNC:34988,TRT-TGT4-1,,
SIDG39550,,,100189263.0,HGNC:34826,TRT-TGT5-1,,
SIDG39551,,,7236.0,HGNC:12350,TRT-TGT6-1,,
SIDG39552,,,7234.0,HGNC:12348,TRU-TCA1-1,,
SIDG39553,,,7235.0,HGNC:12349,TRU-TCA2-1,NG_000872,
SIDG39554,,,100188989.0,HGNC:34525,TRU-TCA3-1,,
SIDG39555,TRUB1,ENSG00000165832,142940.0,HGNC:16060,TRUB1,NM_139169,Q8WWH5
SIDG39556,TRUB2,ENSG00000167112,26995.0,HGNC:17170,TRUB2,NM_015679,O95900
SIDG39557,,,103482529.0,HGNC:50813,TRUND-NNN1-1,,
SIDG39558,,,103482523.0,HGNC:50814,TRUND-NNN2-1,,
SIDG39559,,,103482527.0,HGNC:50815,TRUND-NNN3-1,,
SIDG39560,,,103482530.0,HGNC:50816,TRUND-NNN4-1,,
SIDG39561,,,103482524.0,HGNC:50817,TRUND-NNN5-1,,
SIDG39562,,,103482525.0,HGNC:50818,TRUND-NNN6-1,,
SIDG39563,,,103482531.0,HGNC:50819,TRUND-NNN7-1,,
SIDG39564,,,103482528.0,HGNC:50820,TRUND-NNN8-1,,
SIDG39565,,,103482526.0,HGNC:50821,TRUND-NNN9-1,,
SIDG39566,,,103482532.0,HGNC:50822,TRUND-NNN10-1,,
SIDG39567,,,100189318.0,HGNC:34885,TRV-AAC1-1,,
SIDG39568,,,100188990.0,HGNC:34542,TRV-AAC1-2,,
SIDG39569,,,7241.0,HGNC:12355,TRV-AAC1-3,,
SIDG39570,,,7239.0,HGNC:12353,TRV-AAC1-4,,
SIDG39571,,,791230.0,HGNC:33246,TRV-AAC1-5,,
SIDG39572,,,100188992.0,HGNC:34543,TRV-AAC2-1,,
SIDG39573,,,791231.0,HGNC:33247,TRV-AAC3-1,,
SIDG39574,,,100189161.0,HGNC:34723,TRV-AAC4-1,,
SIDG39575,,,100189014.0,HGNC:34573,TRV-AAC5-1,,
SIDG39576,,,100189178.0,HGNC:34740,TRV-AAC6-1,,
SIDG39577,,,100189404.0,HGNC:34973,TRV-AAC7-1,,
SIDG39578,,,100189373.0,HGNC:34941,TRV-CAC1-1,,
SIDG39579,,,7240.0,HGNC:12354,TRV-CAC1-2,,
SIDG39580,,,791232.0,HGNC:33248,TRV-CAC1-3,,
SIDG39581,,,100189541.0,HGNC:34541,TRV-CAC1-4,,
SIDG39582,,,100049614.0,HGNC:33245,TRV-CAC1-5,,
SIDG39583,,,100189227.0,HGNC:34790,TRV-CAC1-6,,
SIDG39584,,,100189363.0,HGNC:34931,TRV-CAC2-1,,
SIDG39585,,,100189416.0,HGNC:34985,TRV-CAC3-1,,
SIDG39586,,,100189326.0,HGNC:34893,TRV-CAC4-1,,
SIDG39587,,,100189228.0,HGNC:34791,TRV-CAC5-1,,
SIDG39588,,,100189368.0,HGNC:34936,TRV-CAC6-1,,
SIDG39589,,,100189101.0,HGNC:34662,TRV-CAC7-1,,
SIDG39590,,,100189142.0,HGNC:34704,TRV-CAC8-1,,
SIDG39591,,,100189196.0,HGNC:34759,TRV-CAC9-1,,
SIDG39592,,,100873876.0,HGNC:38576,TRV-CAC10-1,,
SIDG39593,,,103456510.0,HGNC:38578,TRV-CAC11-1,,
SIDG39594,,,100189479.0,HGNC:35052,TRV-CAC11-2,NG_008537,
SIDG39595,,,100189073.0,HGNC:34632,TRV-CAC12-1,,
SIDG39596,,,100189500.0,HGNC:35075,TRV-CAC13-1,NG_008558,
SIDG39597,,,100189477.0,HGNC:35050,TRV-CAC14-1,NG_008535,
SIDG39598,,,100188993.0,HGNC:34544,TRV-TAC1-1,,
SIDG39599,,,100189191.0,HGNC:34754,TRV-TAC1-2,,
SIDG39600,,,100189283.0,HGNC:34849,TRV-TAC2-1,,
SIDG39601,,,100189342.0,HGNC:34910,TRV-TAC3-1,,
SIDG39602,,,100189408.0,HGNC:34977,TRV-TAC4-1,,
SIDG39603,,,100189123.0,HGNC:34685,TRW-CCA1-1,,
SIDG39604,,,100189203.0,HGNC:34766,TRW-CCA2-1,,
SIDG39605,,,100189436.0,HGNC:35006,TRW-CCA3-1,,
SIDG39606,,,100189048.0,HGNC:34607,TRW-CCA3-2,,
SIDG39607,,,100189112.0,HGNC:34674,TRW-CCA3-3,,
SIDG39608,,,100189171.0,HGNC:34733,TRW-CCA4-1,,
SIDG39609,,,100189190.0,HGNC:34753,TRW-CCA5-1,,
SIDG39610,,,100189309.0,HGNC:34876,TRW-CCA6-1,,
SIDG39611,,,7246.0,HGNC:12360,TRW-CCA7-1,,
SIDG39612,,,100189015.0,HGNC:34574,TRX-CAT1-1,,
SIDG39613,,,7210.0,HGNC:12318,TRX-CAT1-2,,
SIDG39614,,,100189094.0,HGNC:34655,TRX-CAT1-3,,
SIDG39615,,,100189040.0,HGNC:34599,TRX-CAT1-4,,
SIDG39616,,,100189345.0,HGNC:34913,TRX-CAT1-5,,
SIDG39617,,,100189297.0,HGNC:34863,TRX-CAT1-6,,
SIDG39618,,,100189315.0,HGNC:34882,TRX-CAT1-7,,
SIDG39619,,,100189255.0,HGNC:34818,TRX-CAT1-8,,
SIDG39620,,,7212.0,HGNC:12322,TRX-CAT2-1,,
SIDG39621,,,100189186.0,HGNC:34749,TRX-CAT3-1,,
SIDG39622,,,100189253.0,HGNC:34816,TRY-ATA1-1,,
SIDG39623,,,100189272.0,HGNC:34835,TRY-GTA1-1,,
SIDG39624,,,100189022.0,HGNC:34581,TRY-GTA2-1,,
SIDG39625,,,100189162.0,HGNC:34724,TRY-GTA3-1,,
SIDG39626,,,100189405.0,HGNC:34974,TRY-GTA4-1,,
SIDG39627,,,100189437.0,HGNC:35007,TRY-GTA5-1,,
SIDG39628,,,100189102.0,HGNC:34663,TRY-GTA5-2,,
SIDG39629,,,100189424.0,HGNC:34993,TRY-GTA5-3,,
SIDG39630,,,100009602.0,HGNC:33250,TRY-GTA5-4,,
SIDG39631,,,100189001.0,HGNC:34558,TRY-GTA5-5,,
SIDG39632,,,100189219.0,HGNC:34782,TRY-GTA6-1,,
SIDG39633,,,100009601.0,HGNC:33249,TRY-GTA7-1,,
SIDG39634,,,100189337.0,HGNC:34905,TRY-GTA8-1,,
SIDG39635,,,100189057.0,HGNC:34616,TRY-GTA9-1,,
SIDG39636,,,100189278.0,HGNC:34842,TRY-GTA10-1,,
SIDG39637,,,100189507.0,HGNC:35082,TRY-GTA11-1,NG_008565,
SIDG39638,,,100189496.0,HGNC:35071,TRY-GTA12-1,NG_008554,
SIDG39639,,ENSG00000163467,128229.0,HGNC:30636,TSACC,NM_144627,Q96A04
SIDG39640,TSC1,ENSG00000165699,7248.0,HGNC:12362,TSC1,NM_000368,Q92574
SIDG39641,TSC2,ENSG00000103197,7249.0,HGNC:12363,TSC2,NM_000548,P49815
SIDG39642,,,,HGNC:12364,TSC3,,
SIDG39643,TSC22D1,ENSG00000102804,8848.0,HGNC:16826,TSC22D1,NM_006022,Q15714
SIDG39644,,ENSG00000278156,641467.0,HGNC:43684,TSC22D1-AS1,NR_038381,
SIDG39645,TSC22D2,ENSG00000196428,9819.0,HGNC:29095,TSC22D2,NM_014779,O75157
SIDG39646,TSC22D3,ENSG00000157514,1831.0,HGNC:3051,TSC22D3,NM_198057,Q99576
SIDG39647,TSC22D4,ENSG00000166925,81628.0,HGNC:21696,TSC22D4,NM_030935,Q9Y3Q8
SIDG39648,TSEN2,ENSG00000154743,80746.0,HGNC:28422,TSEN2,NM_025265,Q8NCE0
SIDG39649,,ENSG00000251174,391718.0,HGNC:43965,TSEN2P1,NG_009835,
SIDG39650,TSEN15,ENSG00000198860,116461.0,HGNC:16791,TSEN15,NM_001127394,Q8WW01
SIDG39651,,ENSG00000230865,100288179.0,HGNC:43962,TSEN15P1,NG_030099,
SIDG39652,,ENSG00000230604,106480781.0,HGNC:43963,TSEN15P2,NG_029171,
SIDG39653,,ENSG00000234922,105375192.0,HGNC:43964,TSEN15P3,NG_046697,
SIDG39654,TSEN34,ENSG00000170892,79042.0,HGNC:15506,TSEN34,NM_024075,Q9BSV6
SIDG39655,TSEN54,ENSG00000182173,283989.0,HGNC:27561,TSEN54,NM_207346,Q7Z6J9
SIDG39656,TSFM,ENSG00000123297,10102.0,HGNC:12367,TSFM,NM_005726,P43897
SIDG39657,TSG101,ENSG00000074319,7251.0,HGNC:15971,TSG101,NM_006292,Q99816
SIDG39658,TSGA10,ENSG00000135951,80705.0,HGNC:14927,TSGA10,NM_182911,Q9BZW7
SIDG39659,TSGA10IP,ENSG00000175513,254187.0,HGNC:26555,TSGA10IP,NM_152762,Q3SY00
SIDG39660,TSGA13,ENSG00000213265,114960.0,HGNC:12369,TSGA13,NM_052933,Q96PP4
SIDG39661,TSHB,ENSG00000134200,7252.0,HGNC:12372,TSHB,NM_000549,P01222
SIDG39662,TSHR,ENSG00000165409,7253.0,HGNC:12373,TSHR,NM_000369,P16473
SIDG39663,,,7254.0,HGNC:12374,TSHRL1,,
SIDG39664,,,7255.0,HGNC:12375,TSHRL2,,
SIDG39665,,,7256.0,HGNC:12376,TSHRL3,,
SIDG39666,TSHZ1,ENSG00000179981,10194.0,HGNC:10669,TSHZ1,NM_005786,Q6ZSZ6
SIDG39667,TSHZ2,ENSG00000182463,128553.0,HGNC:13010,TSHZ2,NM_173485,Q9NRE2
SIDG39668,TSHZ3,ENSG00000121297,57616.0,HGNC:30700,TSHZ3,NM_020856,Q63HK5
SIDG39669,,ENSG00000270641,9383.0,HGNC:12377,TSIX,NR_003255,
SIDG39670,TSKS,ENSG00000126467,60385.0,HGNC:30719,TSKS,NM_021733,Q9UJT2
SIDG39671,TSKU,ENSG00000182704,25987.0,HGNC:28850,TSKU,NM_015516,Q8WUA8
SIDG39672,TSLP,ENSG00000145777,85480.0,HGNC:30743,TSLP,NM_033035,Q969D9
SIDG39673,TSN,ENSG00000211460,7247.0,HGNC:12379,TSN,NM_004622,Q15631
SIDG39674,TSNARE1,ENSG00000171045,203062.0,HGNC:26437,TSNARE1,NM_145003,Q96NA8
SIDG39675,TSNAX,ENSG00000116918,7257.0,HGNC:12380,TSNAX,NM_005999,Q99598
SIDG39676,,ENSG00000270106,100303453.0,HGNC:49177,TSNAX-DISC1,NR_028393,
SIDG39677,TSNAXIP1,ENSG00000102904,55815.0,HGNC:18586,TSNAXIP1,NM_018430,Q2TAA8
SIDG39678,TSPAN1,ENSG00000117472,10103.0,HGNC:20657,TSPAN1,NM_005727,O60635
SIDG39679,TSPAN2,ENSG00000134198,10100.0,HGNC:20659,TSPAN2,NM_005725,O60636
SIDG39680,TSPAN3,ENSG00000140391,10099.0,HGNC:17752,TSPAN3,NM_005724,O60637
SIDG39681,TSPAN4,ENSG00000214063,7106.0,HGNC:11859,TSPAN4,NM_001025234,O14817
SIDG39682,TSPAN5,ENSG00000168785,10098.0,HGNC:17753,TSPAN5,NM_005723,P62079
SIDG39683,TSPAN6,ENSG00000000003,7105.0,HGNC:11858,TSPAN6,NM_001278740,O43657
SIDG39684,TSPAN7,ENSG00000156298,7102.0,HGNC:11854,TSPAN7,NM_004615,P41732
SIDG39685,TSPAN8,ENSG00000127324,7103.0,HGNC:11855,TSPAN8,NM_004616,P19075
SIDG39686,TSPAN9,ENSG00000011105,10867.0,HGNC:21640,TSPAN9,NM_006675,O75954
SIDG39687,,ENSG00000256197,100874356.0,HGNC:41462,TSPAN9-IT1,,
SIDG39688,TSPAN10,ENSG00000182612,83882.0,HGNC:29942,TSPAN10,NM_031945,Q9H1Z9
SIDG39689,TSPAN11,ENSG00000110900,441631.0,HGNC:30795,TSPAN11,XM_497334,A1L157
SIDG39690,TSPAN12,ENSG00000106025,23554.0,HGNC:21641,TSPAN12,NM_012338,O95859
SIDG39691,TSPAN13,ENSG00000106537,27075.0,HGNC:21643,TSPAN13,NM_014399,O95857
SIDG39692,TSPAN14,ENSG00000108219,81619.0,HGNC:23303,TSPAN14,NM_030927,Q8NG11
SIDG39693,TSPAN15,ENSG00000099282,23555.0,HGNC:23298,TSPAN15,NM_012339,O95858
SIDG39694,TSPAN16,ENSG00000130167,26526.0,HGNC:30725,TSPAN16,NM_012466,Q9UKR8
SIDG39695,TSPAN17,ENSG00000048140,26262.0,HGNC:13594,TSPAN17,NM_001006616,Q96FV3
SIDG39696,TSPAN18,ENSG00000157570,90139.0,HGNC:20660,TSPAN18,NM_130783,Q96SJ8
SIDG39697,TSPAN19,ENSG00000231738,144448.0,HGNC:31886,TSPAN19,NM_001100917,P0C672
SIDG39698,TSPAN31,ENSG00000135452,6302.0,HGNC:10539,TSPAN31,NM_001330168,Q12999
SIDG39699,TSPAN32,ENSG00000064201,10077.0,HGNC:13410,TSPAN32,NM_139024,Q96QS1
SIDG39700,TSPAN33,ENSG00000158457,340348.0,HGNC:28743,TSPAN33,NM_178562,Q86UF1
SIDG39701,TSPEAR,ENSG00000175894,54084.0,HGNC:1268,TSPEAR,NM_144991,Q8WU66
SIDG39702,,ENSG00000235890,54082.0,HGNC:1271,TSPEAR-AS1,NR_103707,
SIDG39703,,ENSG00000182912,114043.0,HGNC:16428,TSPEAR-AS2,NR_026547,P59090
SIDG39704,TSPO,ENSG00000100300,706.0,HGNC:1158,TSPO,NM_007311,B1AH88
SIDG39705,TSPO2,ENSG00000112212,222642.0,HGNC:21256,TSPO2,NM_001010873.2,Q5TGU0
SIDG39706,,ENSG00000005379,9256.0,HGNC:16831,TSPOAP1,NM_004758,O95153
SIDG39707,,ENSG00000265148,100506779.0,HGNC:44148,TSPOAP1-AS1,NR_038410,
SIDG39708,TSPY1,ENSG00000258992,7258.0,HGNC:12381,TSPY1,NM_003308,Q01534
SIDG39709,TSPY2,ENSG00000168757,64591.0,HGNC:23924,TSPY2,NM_022573,A6NKD2
SIDG39710,TSPY3,ENSG00000228927,728137.0,HGNC:33876,TSPY3,NM_001077697,P0CV98
SIDG39711,TSPY4,ENSG00000233803,728395.0,HGNC:37287,TSPY4,NM_001164471,P0CV99
SIDG39712,,ENSG00000225685,379027.0,HGNC:23907,TSPY5P,NG_003093,
SIDG39713,,ENSG00000270073,653174.0,HGNC:34039,TSPY6P,XR_016233,
SIDG39714,,ENSG00000188656,653288.0,HGNC:34040,TSPY7P,XR_038447,
SIDG39715,TSPY8,ENSG00000229549,728403.0,HGNC:37471,TSPY8,XM_001127004,P0CW00
SIDG39716,,ENSG00000238074,728132.0,HGNC:37472,TSPY9P,NG_021936,
SIDG39717,TSPY10,ENSG00000236424,100289087.0,HGNC:37473,TSPY10,XM_002344198,P0CW01
SIDG39718,,ENSG00000238235,347584.0,HGNC:23903,TSPY11P,NG_003077,
SIDG39719,,ENSG00000236435,377997.0,HGNC:23904,TSPY12P,NG_003078,
SIDG39720,,ENSG00000187657,378001.0,HGNC:23905,TSPY13P,NG_003079,
SIDG39721,,ENSG00000169849,378013.0,HGNC:23906,TSPY14P,NG_003080,
SIDG39722,,ENSG00000236786,642631.0,HGNC:37474,TSPY15P,NG_016162,
SIDG39723,,ENSG00000226223,727969.0,HGNC:37712,TSPY16P,XM_001714044,
SIDG39724,,ENSG00000232620,100132124.0,HGNC:37713,TSPY17P,NG_029070,
SIDG39725,,ENSG00000231874,642796.0,HGNC:37725,TSPY18P,NG_016579,
SIDG39726,,ENSG00000234583,100132504.0,HGNC:37998,TSPY19P,NG_022996,
SIDG39727,,ENSG00000243643,100130848.0,HGNC:38093,TSPY20P,NG_022960,
SIDG39728,,ENSG00000237902,100287055.0,HGNC:38101,TSPY21P,NG_022976,
SIDG39729,,ENSG00000229940,100286996.0,HGNC:38522,TSPY22P,NG_022955,
SIDG39730,,ENSG00000229159,100286964.0,HGNC:38594,TSPY23P,NG_029413,
SIDG39731,,ENSG00000215601,100874287.0,HGNC:38725,TSPY24P,NG_032212,
SIDG39732,,ENSG00000234110,100874288.0,HGNC:38726,TSPY25P,NG_032213,
SIDG39733,,ENSG00000235217,128854.0,HGNC:16256,TSPY26P,NM_178465,Q9H489
SIDG39734,TSPYL1,ENSG00000189241,7259.0,HGNC:12382,TSPYL1,NM_003309,Q9H0U9
SIDG39735,TSPYL2,ENSG00000184205,64061.0,HGNC:24358,TSPYL2,NM_022117,Q9H2G4
SIDG39736,TSPYL4,ENSG00000187189,23270.0,HGNC:21559,TSPYL4,NM_021648,Q9UJ04
SIDG39737,TSPYL5,ENSG00000180543,85453.0,HGNC:29367,TSPYL5,NM_033512,Q86VY4
SIDG39738,TSPYL6,ENSG00000178021,388951.0,HGNC:14521,TSPYL6,XM_371494,Q8N831
SIDG39739,TSR1,ENSG00000167721,55720.0,HGNC:25542,TSR1,NM_018128,Q2NL82
SIDG39740,TSR2,ENSG00000158526,90121.0,HGNC:25455,TSR2,NM_058163,Q969E8
SIDG39741,,ENSG00000007520,115939.0,HGNC:14175,TSR3,NM_001001410,Q9UJK0
SIDG39742,,ENSG00000223756,650368.0,HGNC:12384,TSSC2,NR_024248,
SIDG39743,TSSC4,ENSG00000184281,10078.0,HGNC:12386,TSSC4,NM_005706,Q9Y5U2
SIDG39744,,ENSG00000231086,23752.0,HGNC:11400,TSSK1A,NG_004670,
SIDG39745,TSSK1B,ENSG00000212122,83942.0,HGNC:14968,TSSK1B,NM_032028,Q9BXA7
SIDG39746,TSSK2,ENSG00000206203,23617.0,HGNC:11401,TSSK2,NM_053006,Q96PF2
SIDG39747,TSSK3,ENSG00000162526,81629.0,HGNC:15473,TSSK3,NM_052841,Q96PN8
SIDG39748,TSSK4,ENSG00000139908,283629.0,HGNC:19825,TSSK4,NM_174944,Q6SA08
SIDG39749,,ENSG00000227473,648630.0,HGNC:31931,TSSK5P,NG_017084,
SIDG39750,TSSK6,ENSG00000178093,83983.0,HGNC:30410,TSSK6,NM_032037,Q9BXA6
SIDG39751,TST,ENSG00000128311,7263.0,HGNC:12388,TST,NM_001270483,Q16762
SIDG39752,TSTA3,ENSG00000104522,7264.0,HGNC:12390,TSTA3,NM_003313,Q13630
SIDG39753,TSTD1,ENSG00000215845,100131187.0,HGNC:35410,TSTD1,NM_001113207,Q8NFU3
SIDG39754,TSTD2,ENSG00000136925,158427.0,HGNC:30087,TSTD2,NM_139246,Q5T7W7
SIDG39755,,ENSG00000228439,100130890.0,HGNC:40910,TSTD3,NM_001195131,H0UI37
SIDG39756,TTBK1,ENSG00000146216,84630.0,HGNC:19140,TTBK1,NM_032538,Q5TCY1
SIDG39757,TTBK2,ENSG00000128881,146057.0,HGNC:19141,TTBK2,NM_173500,Q6IQ55
SIDG39758,TTC1,ENSG00000113312,7265.0,HGNC:12391,TTC1,NM_003314,Q99614
SIDG39759,TTC3,ENSG00000182670,7267.0,HGNC:12393,TTC3,NM_001001894,P53804
SIDG39760,,ENSG00000228677,100874006.0,HGNC:40595,TTC3-AS1,NR_046651,
SIDG39761,TTC3P1,ENSG00000215105,286495.0,HGNC:23318,TTC3P1,XR_017027,
SIDG39762,TTC4,ENSG00000243725,7268.0,HGNC:12394,TTC4,NM_004623,O95801
SIDG39763,,ENSG00000221971,222052.0,HGNC:12395,TTC4P1,NG_021385,
SIDG39764,TTC5,ENSG00000136319,91875.0,HGNC:19274,TTC5,NM_138376,Q8N0Z6
SIDG39765,TTC6,ENSG00000139865,319089.0,HGNC:19739,TTC6,XM_002343299,Q86TZ1
SIDG39766,TTC7A,ENSG00000068724,57217.0,HGNC:19750,TTC7A,XM_372927,Q9ULT0
SIDG39767,TTC7B,ENSG00000165914,145567.0,HGNC:19858,TTC7B,NM_001010854,Q86TV6
SIDG39768,TTC8,ENSG00000165533,123016.0,HGNC:20087,TTC8,NM_144596,Q8TAM2
SIDG39769,TTC9,ENSG00000133985,23508.0,HGNC:20267,TTC9,XM_027236,Q92623
SIDG39770,TTC9B,ENSG00000174521,148014.0,HGNC:26395,TTC9B,NM_152479,Q8N6N2
SIDG39771,TTC9C,ENSG00000162222,283237.0,HGNC:28432,TTC9C,NM_173810,Q8N5M4
SIDG39772,TTC12,ENSG00000149292,54970.0,HGNC:23700,TTC12,NM_017868,Q9H892
SIDG39773,TTC13,ENSG00000143643,79573.0,HGNC:26204,TTC13,NM_024525,Q8NBP0
SIDG39774,TTC14,ENSG00000163728,151613.0,HGNC:24697,TTC14,NM_133462,Q96N46
SIDG39775,TTC16,ENSG00000167094,158248.0,HGNC:26536,TTC16,NM_144965,Q8NEE8
SIDG39776,TTC17,ENSG00000052841,55761.0,HGNC:25596,TTC17,NM_018259,Q96AE7
SIDG39777,TTC19,ENSG00000011295,54902.0,HGNC:26006,TTC19,NM_017775,Q6DKK2
SIDG39778,TTC21A,ENSG00000168026,199223.0,HGNC:30761,TTC21A,NM_145755,Q8NDW8
SIDG39779,TTC21B,ENSG00000123607,79809.0,HGNC:25660,TTC21B,NM_024753,Q7Z4L5
SIDG39780,,ENSG00000224490,100506134.0,HGNC:41115,TTC21B-AS1,NR_038983,
SIDG39781,TTC22,ENSG00000006555,55001.0,HGNC:26067,TTC22,NM_017904,Q5TAA0
SIDG39782,TTC23,ENSG00000103852,64927.0,HGNC:25730,TTC23,NM_022905,Q5W5X9
SIDG39783,TTC23L,ENSG00000205838,153657.0,HGNC:26355,TTC23L,NM_144725,Q6PF05
SIDG39784,TTC24,ENSG00000187862,164118.0,HGNC:32348,TTC24,XM_089384,A2A3L6
SIDG39785,TTC25,ENSG00000204815,83538.0,HGNC:25280,TTC25,NM_031421,Q96NG3
SIDG39786,TTC26,ENSG00000105948,79989.0,HGNC:21882,TTC26,NM_024926,A0AVF1
SIDG39787,TTC27,ENSG00000018699,55622.0,HGNC:25986,TTC27,NM_017735,Q6P3X3
SIDG39788,TTC28,ENSG00000100154,23331.0,HGNC:29179,TTC28,XM_929318,Q96AY4
SIDG39789,,ENSG00000235954,284900.0,HGNC:29336,TTC28-AS1,NR_026962,
SIDG39790,TTC29,ENSG00000137473,83894.0,HGNC:29936,TTC29,NM_031956,Q8NA56
SIDG39791,TTC30A,ENSG00000197557,92104.0,HGNC:25853,TTC30A,NM_152275,Q86WT1
SIDG39792,TTC30B,ENSG00000196659,150737.0,HGNC:26425,TTC30B,NM_152517,Q8N4P2
SIDG39793,TTC31,ENSG00000115282,64427.0,HGNC:25759,TTC31,NM_022492,Q49AM3
SIDG39794,TTC32,ENSG00000183891,130502.0,HGNC:32954,TTC32,NM_001008237,Q5I0X7
SIDG39795,TTC33,ENSG00000113638,23548.0,HGNC:29959,TTC33,NM_012382,Q6PID6
SIDG39796,TTC34,ENSG00000215912,100287898.0,HGNC:34297,TTC34,XM_002342015,A8MYJ7
SIDG39797,TTC36,ENSG00000172425,143941.0,HGNC:33708,TTC36,NM_001080441,A6NLP5
SIDG39798,TTC37,ENSG00000198677,9652.0,HGNC:23639,TTC37,NM_014639,Q6PGP7
SIDG39799,TTC38,ENSG00000075234,55020.0,HGNC:26082,TTC38,NM_017931,Q5R3I4
SIDG39800,TTC39A,ENSG00000085831,22996.0,HGNC:18657,TTC39A,NM_001080494,Q5SRH9
SIDG39801,,ENSG00000261664,102724097.0,HGNC:40851,TTC39A-AS1,NR_123731,
SIDG39802,TTC39B,ENSG00000155158,158219.0,HGNC:23704,TTC39B,NM_152574,Q5VTQ0
SIDG39803,TTC39C,ENSG00000168234,125488.0,HGNC:26595,TTC39C,NM_153211,Q8N584
SIDG39804,,ENSG00000264745,102724246.0,HGNC:51321,TTC39C-AS1,NR_110796,
SIDG39805,,ENSG00000250627,100288825.0,HGNC:44019,TTC39CP1,NG_022030,
SIDG39806,,ENSG00000227238,646640.0,HGNC:35451,TTC39DP,NG_021561,
